gene_name	scaffold	position	mod_num	total_num	mod_ratio	label	exon_label	label_group	strand
PH02Gene17147	hic_scaffold_8	53787323	31	402	0.0771144278606965	cds6	exon7	cds	-
PH02Gene17147	hic_scaffold_8	53787438	118	389	0.3033419023136247	cds6	exon7	cds	-
PH02Gene17147	hic_scaffold_8	53787454	230	386	0.5958549222797928	cds6	exon7	cds	-
PH02Gene17147	hic_scaffold_8	53787472	113	384	0.2942708333333333	cds6	exon7	cds	-
PH02Gene17147	hic_scaffold_8	53787681	147	377	0.389920424403183	cds5	exon6	cds	-
PH02Gene17147	hic_scaffold_8	53787966	74	366	0.2021857923497267	cds3	exon4	cds	-
PH02Gene17147	hic_scaffold_8	53788086	289	364	0.7939560439560439	cds2	exon3	cds	-
PH02Gene44799	hic_scaffold_23	73035947	25	104	0.2403846153846154	utr5p1	exon1	utr5p	+
PH02Gene44799	hic_scaffold_23	73037288	72	115	0.6260869565217392	cds5	exon5	cds	+
PH02Gene44799	hic_scaffold_23	73037382	21	118	0.1779661016949152	utr3p1	exon5	utr3p	+
PH02Gene44799	hic_scaffold_23	73037557	26	116	0.2241379310344827	utr3p1	exon5	utr3p	+
PH02Gene20377	hic_scaffold_10	6926929	113	126	0.8968253968253969	utr3p2	exon2	utr3p	+
PH02Gene20377	hic_scaffold_10	6927079	68	127	0.5354330708661418	utr3p3	exon3	utr3p	+
PH02Gene20377	hic_scaffold_10	6927087	37	127	0.2913385826771653	utr3p3	exon3	utr3p	+
PH02Gene20377	hic_scaffold_10	6927143	45	128	0.3515625	utr3p3	exon3	utr3p	+
PH02Gene20377	hic_scaffold_10	6927282	56	127	0.4409448818897638	utr3p3	exon3	utr3p	+
PH02Gene20377	hic_scaffold_10	6927338	93	122	0.7622950819672131	utr3p3	exon3	utr3p	+
PH02Gene11857	hic_scaffold_15	94637835	22	40	0.55	cds2	exon2	cds	+
PH02Gene11857	hic_scaffold_15	94638142	27	42	0.6428571428571429	cds3	exon3	cds	+
PH02Gene45938	hic_scaffold_2	23905756	20	31	0.6451612903225806	TTS_DOWN		TTS_DOWN	-
PH02Gene45938	hic_scaffold_2	23908454	21	29	0.7241379310344828	cds11	exon11	cds	-
PH02Gene05784	hic_scaffold_16	7171347	32	40	0.8	utr3p1	exon9	utr3p	-
PH02Gene05784	hic_scaffold_16	7171372	30	40	0.75	utr3p1	exon9	utr3p	-
PH02Gene05784	hic_scaffold_16	7171523	26	40	0.65	utr3p1	exon9	utr3p	-
PH02Gene02069	hic_scaffold_24	51742067	21	49	0.4285714285714285	cds4	exon4	cds	-
PH02Gene01340	hic_scaffold_7	48205203	25	27	0.925925925925926	cds5	exon5	cds	+
PH02Gene01340	hic_scaffold_7	48206783	23	30	0.7666666666666667	cds7	exon7	cds	+
PH02Gene01340	hic_scaffold_7	48209914	22	36	0.6111111111111112	cds10	exon10	cds	+
PH02Gene01340	hic_scaffold_7	48210275	33	37	0.8918918918918919	utr3p1	exon10	utr3p	+
PH02Gene01340	hic_scaffold_7	48210342	27	35	0.7714285714285715	utr3p1	exon10	utr3p	+
PH02Gene31079	hic_scaffold_13	91220700	20	70	0.2857142857142857	cds3	exon3	cds	+
PH02Gene31079	hic_scaffold_13	91221612	48	59	0.8135593220338984	cds5	exon5	cds	+
PH02Gene31079	hic_scaffold_13	91221910	50	58	0.8620689655172413	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91221936	53	58	0.913793103448276	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222144	52	57	0.912280701754386	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222306	51	57	0.8947368421052632	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222344	56	72	0.7777777777777778	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222465	56	77	0.7272727272727273	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222490	54	77	0.7012987012987013	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222648	62	81	0.7654320987654321	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222731	66	77	0.8571428571428571	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222773	30	66	0.4545454545454545	utr3p1	exon5	utr3p	+
PH02Gene31079	hic_scaffold_13	91222814	23	39	0.5897435897435898	utr3p1	exon5	utr3p	+
PH02Gene11836	hic_scaffold_15	95201488	34	65	0.5230769230769231	cds5	exon5	cds	+
PH02Gene11836	hic_scaffold_15	95201533	39	66	0.5909090909090909	cds5	exon5	cds	+
PH02Gene11836	hic_scaffold_15	95203004	50	68	0.7352941176470589	cds7	exon7	cds	+
PH02Gene11836	hic_scaffold_15	95203128	23	70	0.3285714285714285	cds7	exon7	cds	+
PH02Gene11836	hic_scaffold_15	95203208	48	72	0.6666666666666666	utr3p1	exon7	utr3p	+
PH02Gene11836	hic_scaffold_15	95203220	39	72	0.5416666666666666	utr3p1	exon7	utr3p	+
PH02Gene11836	hic_scaffold_15	95203306	43	72	0.5972222222222222	utr3p1	exon7	utr3p	+
PH02Gene11836	hic_scaffold_15	95203325	62	72	0.8611111111111112	utr3p1	exon7	utr3p	+
PH02Gene11836	hic_scaffold_15	95203375	61	72	0.8472222222222222	utr3p1	exon7	utr3p	+
PH02Gene11836	hic_scaffold_15	95203427	51	61	0.8360655737704918	utr3p1	exon7	utr3p	+
PH02Gene35127	hic_scaffold_17	66986274	23	46	0.5	utr3p2	exon13	utr3p	-
PH02Gene28226	hic_scaffold_13	82706876	51	279	0.1827956989247312	utr5p1	exon1	utr5p	+
PH02Gene28226	hic_scaffold_13	82706901	35	291	0.120274914089347	utr5p1	exon1	utr5p	+
PH02Gene28226	hic_scaffold_13	82707154	46	310	0.1483870967741935	cds1	exon1	cds	+
PH02Gene28226	hic_scaffold_13	82709065	58	315	0.1841269841269841	cds2	exon2	cds	+
PH02Gene28226	hic_scaffold_13	82709263	80	323	0.2476780185758514	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709283	186	323	0.5758513931888545	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709302	164	324	0.5061728395061729	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709462	131	338	0.3875739644970414	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709542	59	344	0.1715116279069767	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709573	88	345	0.2550724637681159	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709776	30	365	0.0821917808219178	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709827	75	365	0.2054794520547945	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82710183	147	378	0.3888888888888889	cds5	exon5	cds	+
PH02Gene28226	hic_scaffold_13	82713448	126	422	0.2985781990521327	cds9	exon9	cds	+
PH02Gene28226	hic_scaffold_13	82713453	180	422	0.4265402843601896	cds9	exon9	cds	+
PH02Gene28226	hic_scaffold_13	82713546	126	431	0.2923433874709977	cds9	exon9	cds	+
PH02Gene05587	hic_scaffold_9	51791484	43	132	0.3257575757575757	utr3p1	exon2	utr3p	-
PH02Gene05587	hic_scaffold_9	51791489	50	146	0.3424657534246575	utr3p1	exon2	utr3p	-
PH02Gene05587	hic_scaffold_9	51791730	552	792	0.696969696969697	utr3p1	exon2	utr3p	-
PH02Gene05587	hic_scaffold_9	51792049	47	777	0.0604890604890604	cds2	exon2	cds	-
PH02Gene05587	hic_scaffold_9	51792124	134	764	0.175392670157068	cds2	exon2	cds	-
PH02Gene05587	hic_scaffold_9	51792149	92	758	0.1213720316622691	cds2	exon2	cds	-
PH02Gene05587	hic_scaffold_9	51792184	168	752	0.2234042553191489	cds2	exon2	cds	-
PH02Gene05587	hic_scaffold_9	51792208	27	749	0.0360480640854472	cds2	exon2	cds	-
PH02Gene05587	hic_scaffold_9	51792233	171	744	0.2298387096774193	cds2	exon2	cds	-
PH02Gene05587	hic_scaffold_9	51793796	60	721	0.0832177531206657	cds1	exon1	cds	-
PH02Gene46249	hic_scaffold_23	4230055	37	62	0.5967741935483871	cds5	exon5	cds	-
PH02Gene46249	hic_scaffold_23	4230306	46	57	0.8070175438596491	cds5	exon5	cds	-
PH02Gene46249	hic_scaffold_23	4230403	39	56	0.6964285714285714	cds5	exon5	cds	-
PH02Gene46249	hic_scaffold_23	4230760	34	53	0.6415094339622641	cds5	exon5	cds	-
PH02Gene46249	hic_scaffold_23	4230869	22	52	0.4230769230769231	cds5	exon5	cds	-
PH02Gene46249	hic_scaffold_23	4231005	27	52	0.5192307692307693	cds5	exon5	cds	-
PH02Gene46249	hic_scaffold_23	4232290	27	49	0.5510204081632653	cds2	exon2	cds	-
PH02Gene46249	hic_scaffold_23	4232351	22	49	0.4489795918367347	cds2	exon2	cds	-
PH02Gene46249	hic_scaffold_23	4232387	33	49	0.673469387755102	cds2	exon2	cds	-
PH02Gene46249	hic_scaffold_23	4232450	32	47	0.6808510638297872	cds2	exon2	cds	-
PH02Gene46249	hic_scaffold_23	4232575	34	46	0.7391304347826086	cds2	exon2	cds	-
PH02Gene46249	hic_scaffold_23	4232694	33	43	0.7674418604651163	cds2	exon2	cds	-
PH02Gene46249	hic_scaffold_23	4234510	22	28	0.7857142857142857	utr5p1	exon1	utr5p	-
PH02Gene17557	hic_scaffold_14	57629987	40	62	0.6451612903225806	utr3p1	exon10	utr3p	-
PH02Gene17557	hic_scaffold_14	57630316	29	74	0.3918918918918919	utr3p1	exon10	utr3p	-
PH02Gene17557	hic_scaffold_14	57630461	51	71	0.7183098591549296	cds10	exon10	cds	-
PH02Gene17557	hic_scaffold_14	57630499	22	70	0.3142857142857143	cds10	exon10	cds	-
PH02Gene17557	hic_scaffold_14	57630507	26	70	0.3714285714285714	cds10	exon10	cds	-
PH02Gene17557	hic_scaffold_14	57630707	29	66	0.4393939393939394	cds10	exon10	cds	-
PH02Gene17557	hic_scaffold_14	57631002	20	61	0.3278688524590163	cds10	exon10	cds	-
PH02Gene17557	hic_scaffold_14	57631183	21	60	0.35	cds10	exon10	cds	-
PH02Gene17557	hic_scaffold_14	57634302	27	54	0.5	cds7	exon7	cds	-
PH02Gene17557	hic_scaffold_14	57634781	26	54	0.4814814814814814	cds6	exon6	cds	-
PH02Gene17557	hic_scaffold_14	57634895	24	52	0.4615384615384615	cds6	exon6	cds	-
PH02Gene08077	hic_scaffold_14	6066629	21	24	0.875	utr3p1	exon5	utr3p	-
PH02Gene40307	hic_scaffold_13	103521791	129	366	0.3524590163934426	utr3p1	exon17	utr3p	-
PH02Gene40307	hic_scaffold_13	103521874	241	363	0.6639118457300276	utr3p1	exon17	utr3p	-
PH02Gene40307	hic_scaffold_13	103522154	20	355	0.056338028169014	cds16	exon16	cds	-
PH02Gene40307	hic_scaffold_13	103522324	135	353	0.3824362606232294	cds15	exon15	cds	-
PH02Gene40307	hic_scaffold_13	103522839	27	342	0.0789473684210526	cds12	exon12	cds	-
PH02Gene40307	hic_scaffold_13	103523038	78	334	0.2335329341317365	cds11	exon11	cds	-
PH02Gene40307	hic_scaffold_13	103529421	62	315	0.1968253968253968	cds7	exon7	cds	-
PH02Gene40307	hic_scaffold_13	103529797	28	300	0.0933333333333333	cds5	exon5	cds	-
PH02Gene40307	hic_scaffold_13	103529966	78	298	0.261744966442953	cds4	exon4	cds	-
PH02Gene40307	hic_scaffold_13	103531290	199	293	0.6791808873720137	cds2	exon2	cds	-
PH02Gene35463	hic_scaffold_20	30213565	26	46	0.5652173913043478	cds7	exon7	cds	+
PH02Gene35463	hic_scaffold_20	30213995	22	48	0.4583333333333333	cds9	exon9	cds	+
PH02Gene28034	hic_scaffold_6	24716760	2989	5183	0.57669303492186	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24716789	2915	5164	0.5644848954298993	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24717014	3228	4916	0.6566314076484947	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24717023	2720	4904	0.5546492659053833	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24717033	2970	4893	0.6069895769466584	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24717200	3519	4707	0.7476099426386233	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24717284	2336	4586	0.5093763628434366	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24717410	2341	4449	0.5261856596988087	cds5	exon5	cds	-
PH02Gene28034	hic_scaffold_6	24718234	1213	4291	0.28268468888371	cds4	exon4	cds	-
PH02Gene28034	hic_scaffold_6	24718285	211	4230	0.0498817966903073	cds4	exon4	cds	-
PH02Gene28034	hic_scaffold_6	24719278	2052	4092	0.501466275659824	cds3	exon3	cds	-
PH02Gene28034	hic_scaffold_6	24719326	239	3998	0.0597798899449724	cds3	exon3	cds	-
PH02Gene28034	hic_scaffold_6	24720349	1185	3736	0.3171841541755889	cds2	exon2	cds	-
PH02Gene28034	hic_scaffold_6	24720362	735	3735	0.1967871485943775	cds2	exon2	cds	-
PH02Gene28034	hic_scaffold_6	24720698	810	3636	0.2227722772277227	utr5p1	exon1	utr5p	-
PH02Gene36582	hic_scaffold_24	66066134	22	22	1.0	utr3p1	exon8	utr3p	+
PH02Gene21984	hic_scaffold_24	63760163	24	61	0.3934426229508196	cds14	exon15	cds	+
PH02Gene21984	hic_scaffold_24	63761546	24	80	0.3	utr3p1	exon20	utr3p	+
PH02Gene12554	hic_scaffold_22	52407421	20	77	0.2597402597402597	utr3p1	exon13	utr3p	-
PH02Gene12554	hic_scaffold_22	52407732	21	75	0.28	cds13	exon13	cds	-
PH02Gene12554	hic_scaffold_22	52414952	53	67	0.7910447761194029	cds8	exon8	cds	-
PH02Gene42348	hic_scaffold_20	20759429	21	192	0.109375	utr5p1	exon1	utr5p	+
PH02Gene42348	hic_scaffold_20	20759436	127	193	0.6580310880829016	utr5p1	exon1	utr5p	+
PH02Gene42348	hic_scaffold_20	20759476	144	214	0.6728971962616822	utr5p1	exon1	utr5p	+
PH02Gene42348	hic_scaffold_20	20761541	30	233	0.1287553648068669	cds2	exon2	cds	+
PH02Gene42348	hic_scaffold_20	20761662	192	240	0.8	cds2	exon2	cds	+
PH02Gene42348	hic_scaffold_20	20762234	23	246	0.0934959349593495	cds3	exon3	cds	+
PH02Gene42348	hic_scaffold_20	20762382	59	252	0.2341269841269841	cds4	exon4	cds	+
PH02Gene42348	hic_scaffold_20	20762394	39	252	0.1547619047619047	cds4	exon4	cds	+
PH02Gene42348	hic_scaffold_20	20762480	83	256	0.32421875	cds4	exon4	cds	+
PH02Gene42348	hic_scaffold_20	20762555	143	256	0.55859375	utr3p1	exon4	utr3p	+
PH02Gene42348	hic_scaffold_20	20762635	21	255	0.0823529411764705	utr3p1	exon4	utr3p	+
PH02Gene42348	hic_scaffold_20	20762693	125	255	0.4901960784313725	utr3p1	exon4	utr3p	+
PH02Gene42348	hic_scaffold_20	20762742	127	254	0.5	utr3p1	exon4	utr3p	+
PH02Gene42348	hic_scaffold_20	20762764	145	242	0.5991735537190083	utr3p1	exon4	utr3p	+
PH02Gene42348	hic_scaffold_20	20762831	23	47	0.4893617021276595	utr3p1	exon4	utr3p	+
PH02Gene29625	hic_scaffold_14	97278262	26	37	0.7027027027027027	cds3	exon3	cds	+
PH02Gene29625	hic_scaffold_14	97278691	38	39	0.9743589743589745	utr3p1	exon3	utr3p	+
PH02Gene46607	hic_scaffold_16	64279412	21	31	0.6774193548387096	cds3	exon3	cds	-
PH02Gene39899	hic_scaffold_7	29451648	267	830	0.3216867469879518	cds8	exon8	cds	+
PH02Gene39899	hic_scaffold_7	29451678	129	835	0.1544910179640718	cds8	exon8	cds	+
PH02Gene39899	hic_scaffold_7	29452025	21	841	0.0249702734839476	cds9	exon9	cds	+
PH02Gene39899	hic_scaffold_7	29452050	129	845	0.1526627218934911	cds9	exon9	cds	+
PH02Gene39899	hic_scaffold_7	29452064	62	845	0.0733727810650887	cds9	exon9	cds	+
PH02Gene39899	hic_scaffold_7	29452773	742	875	0.848	utr3p1	exon10	utr3p	+
PH02Gene49240	hic_scaffold_4221	66174	86	198	0.4343434343434343	utr5p1	exon1	utr5p	+
PH02Gene49240	hic_scaffold_4221	66203	126	240	0.525	cds1	exon1	cds	+
PH02Gene49240	hic_scaffold_4221	66665	20	264	0.0757575757575757	cds2	exon2	cds	+
PH02Gene49240	hic_scaffold_4221	70472	120	258	0.4651162790697674	utr3p1	exon3	utr3p	+
PH02Gene49240	hic_scaffold_4221	70476	201	258	0.7790697674418605	utr3p1	exon3	utr3p	+
PH02Gene49240	hic_scaffold_4221	70518	144	236	0.6101694915254238	utr3p1	exon3	utr3p	+
PH02Gene43144	hic_scaffold_23	2845747	45	115	0.391304347826087	cds4	exon5	cds	+
PH02Gene43144	hic_scaffold_23	2847267	69	125	0.552	cds8	exon9	cds	+
PH02Gene43144	hic_scaffold_23	2847479	20	132	0.1515151515151515	cds9	exon10	cds	+
PH02Gene43144	hic_scaffold_23	2848323	73	138	0.5289855072463768	cds11	exon12	cds	+
PH02Gene43144	hic_scaffold_23	2849551	53	145	0.3655172413793103	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2849650	53	149	0.3557046979865771	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2849771	52	156	0.3333333333333333	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2849786	91	156	0.5833333333333334	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2849796	54	156	0.3461538461538461	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2849885	20	158	0.1265822784810126	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2850060	36	160	0.225	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2850207	27	161	0.1677018633540372	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2850231	56	162	0.345679012345679	cds12	exon13	cds	+
PH02Gene43144	hic_scaffold_23	2850551	42	165	0.2545454545454545	cds13	exon14	cds	+
PH02Gene43144	hic_scaffold_23	2850579	44	165	0.2666666666666666	cds13	exon14	cds	+
PH02Gene33928	hic_scaffold_5	55421843	22	44	0.5	cds1	exon1	cds	+
PH02Gene33928	hic_scaffold_5	55423467	27	48	0.5625	cds2	exon2	cds	+
PH02Gene33928	hic_scaffold_5	55423701	30	48	0.625	utr3p1	exon2	utr3p	+
PH02Gene33928	hic_scaffold_5	55423786	24	37	0.6486486486486487	utr3p1	exon2	utr3p	+
PH02Gene37309	hic_scaffold_10	21910026	43	198	0.2171717171717171	cds2	exon2	cds	-
PH02Gene37309	hic_scaffold_10	21910040	47	198	0.2373737373737373	cds2	exon2	cds	-
PH02Gene37309	hic_scaffold_10	21910433	45	177	0.2542372881355932	cds1	exon1	cds	-
PH02Gene37309	hic_scaffold_10	21910608	67	147	0.4557823129251701	utr5p1	exon1	utr5p	-
PH02Gene07419	hic_scaffold_18	341845	32	88	0.3636363636363636	cds3	exon3	cds	+
PH02Gene07419	hic_scaffold_18	343124	42	101	0.4158415841584158	cds6	exon6	cds	+
PH02Gene07419	hic_scaffold_18	343397	26	108	0.2407407407407407	cds7	exon7	cds	+
PH02Gene07419	hic_scaffold_18	343410	36	109	0.3302752293577982	cds7	exon7	cds	+
PH02Gene07419	hic_scaffold_18	343531	33	115	0.2869565217391304	utr3p1	exon7	utr3p	+
PH02Gene07419	hic_scaffold_18	343762	29	32	0.90625	utr3p1	exon7	utr3p	+
PH02Gene12055	hic_scaffold_17	85184300	53	260	0.2038461538461538	utr5p1	exon1	utr5p	+
PH02Gene12055	hic_scaffold_17	85184309	82	272	0.3014705882352941	utr5p1	exon1	utr5p	+
PH02Gene12055	hic_scaffold_17	85184375	96	320	0.3	cds1	exon1	cds	+
PH02Gene12055	hic_scaffold_17	85184512	34	331	0.1027190332326284	cds1	exon1	cds	+
PH02Gene12055	hic_scaffold_17	85186890	132	346	0.3815028901734104	cds4	exon4	cds	+
PH02Gene12055	hic_scaffold_17	85187031	91	351	0.2592592592592592	cds5	exon5	cds	+
PH02Gene12055	hic_scaffold_17	85187050	42	352	0.1193181818181818	cds5	exon5	cds	+
PH02Gene12055	hic_scaffold_17	85187160	69	361	0.1911357340720221	cds5	exon5	cds	+
PH02Gene12055	hic_scaffold_17	85187323	57	354	0.1610169491525423	cds6	exon6	cds	+
PH02Gene12055	hic_scaffold_17	85187358	132	358	0.3687150837988827	cds6	exon6	cds	+
PH02Gene12055	hic_scaffold_17	85187390	202	361	0.5595567867036011	cds6	exon6	cds	+
PH02Gene12055	hic_scaffold_17	85187439	165	364	0.4532967032967033	cds6	exon6	cds	+
PH02Gene12055	hic_scaffold_17	85187466	142	364	0.3901098901098901	cds6	exon6	cds	+
PH02Gene12055	hic_scaffold_17	85187590	63	369	0.1707317073170731	cds7	exon7	cds	+
PH02Gene12055	hic_scaffold_17	85187629	43	370	0.1162162162162162	cds7	exon7	cds	+
PH02Gene12055	hic_scaffold_17	85187794	89	373	0.2386058981233244	cds8	exon8	cds	+
PH02Gene12055	hic_scaffold_17	85188899	81	379	0.2137203166226912	cds9	exon9	cds	+
PH02Gene12055	hic_scaffold_17	85188935	34	381	0.0892388451443569	cds9	exon9	cds	+
PH02Gene12055	hic_scaffold_17	85188947	165	381	0.4330708661417323	cds9	exon9	cds	+
PH02Gene12055	hic_scaffold_17	85189048	358	381	0.9396325459317584	utr3p1	exon9	utr3p	+
PH02Gene12055	hic_scaffold_17	85189169	149	219	0.680365296803653	utr3p1	exon9	utr3p	+
PH02Gene12055	hic_scaffold_17	85189185	110	193	0.5699481865284974	utr3p1	exon9	utr3p	+
PH02Gene12055	hic_scaffold_17	85189249	31	66	0.4696969696969697	utr3p1	exon9	utr3p	+
PH02Gene19140	hic_scaffold_15	58761280	171	342	0.5	utr3p1	exon5	utr3p	-
PH02Gene19140	hic_scaffold_15	58761385	393	506	0.7766798418972332	utr3p1	exon5	utr3p	-
PH02Gene19140	hic_scaffold_15	58761415	128	506	0.2529644268774703	utr3p1	exon5	utr3p	-
PH02Gene19140	hic_scaffold_15	58761449	47	506	0.0928853754940711	utr3p1	exon5	utr3p	-
PH02Gene19140	hic_scaffold_15	58761499	46	503	0.0914512922465208	utr3p1	exon5	utr3p	-
PH02Gene19140	hic_scaffold_15	58761675	233	496	0.469758064516129	cds4	exon4	cds	-
PH02Gene19140	hic_scaffold_15	58762542	23	479	0.0480167014613778	cds3	exon3	cds	-
PH02Gene19140	hic_scaffold_15	58762626	64	468	0.1367521367521367	cds3	exon3	cds	-
PH02Gene19140	hic_scaffold_15	58763035	291	438	0.6643835616438356	utr5p1	exon1	utr5p	-
PH02Gene11320	hic_scaffold_23	30447169	20	33	0.6060606060606061	utr3p1	exon20	utr3p	+
PH02Gene30187	hic_scaffold_6	16112402	22	60	0.3666666666666666	cds4	exon4	cds	+
PH02Gene30187	hic_scaffold_6	16112730	62	67	0.9253731343283582	cds5	exon5	cds	+
PH02Gene30187	hic_scaffold_6	16113122	35	77	0.4545454545454545	utr3p1	exon6	utr3p	+
PH02Gene30187	hic_scaffold_6	16113131	55	77	0.7142857142857143	utr3p1	exon6	utr3p	+
PH02Gene03118	hic_scaffold_7	33308343	70	437	0.160183066361556	utr3p1	exon4	utr3p	-
PH02Gene03118	hic_scaffold_7	33308623	183	429	0.4265734265734265	cds3	exon3	cds	-
PH02Gene03118	hic_scaffold_7	33308710	115	421	0.2731591448931116	cds3	exon3	cds	-
PH02Gene03118	hic_scaffold_7	33308718	310	419	0.7398568019093079	cds3	exon3	cds	-
PH02Gene03118	hic_scaffold_7	33308923	145	403	0.3598014888337469	cds2	exon2	cds	-
PH02Gene03118	hic_scaffold_7	33308936	135	403	0.3349875930521092	cds2	exon2	cds	-
PH02Gene16573	hic_scaffold_17	56592790	231	537	0.4301675977653631	utr3p1	exon4	utr3p	-
PH02Gene16573	hic_scaffold_17	56592850	414	1063	0.3894637817497648	utr3p1	exon4	utr3p	-
PH02Gene16573	hic_scaffold_17	56592928	825	1267	0.6511444356748224	utr3p1	exon4	utr3p	-
PH02Gene16573	hic_scaffold_17	56592995	270	1273	0.2120974076983503	utr3p1	exon4	utr3p	-
PH02Gene16573	hic_scaffold_17	56593087	173	1268	0.1364353312302839	cds4	exon4	cds	-
PH02Gene16573	hic_scaffold_17	56593114	168	1258	0.1335453100158982	cds4	exon4	cds	-
PH02Gene00856	hic_scaffold_21	110170336	59	83	0.7108433734939759	cds3	exon3	cds	+
PH02Gene00856	hic_scaffold_21	110170578	58	87	0.6666666666666666	cds3	exon3	cds	+
PH02Gene00856	hic_scaffold_21	110170612	39	87	0.4482758620689655	cds3	exon3	cds	+
PH02Gene00856	hic_scaffold_21	110170777	43	89	0.4831460674157303	cds3	exon3	cds	+
PH02Gene00856	hic_scaffold_21	110170914	30	89	0.3370786516853932	cds4	exon4	cds	+
PH02Gene00856	hic_scaffold_21	110170944	21	89	0.2359550561797752	cds4	exon4	cds	+
PH02Gene00856	hic_scaffold_21	110171207	36	94	0.3829787234042553	cds5	exon5	cds	+
PH02Gene00856	hic_scaffold_21	110173525	24	104	0.2307692307692307	cds9	exon9	cds	+
