gene_name	scaffold	position	mod_num	total_num	mod_ratio	label	exon_label	label_group	strand
PH02Gene07641	hic_scaffold_11	40067954	28	73	0.3835616438356164	cds12	exon12	cds	-
PH02Gene07641	hic_scaffold_11	40067984	25	72	0.3472222222222222	cds12	exon12	cds	-
PH02Gene07641	hic_scaffold_11	40075170	25	38	0.6578947368421053	cds1	exon1	cds	-
PH02Gene36582	hic_scaffold_24	66060698	22	25	0.88	cds5	exon6	cds	+
PH02Gene36582	hic_scaffold_24	66066134	28	30	0.9333333333333332	utr3p1	exon8	utr3p	+
PH02Gene36582	hic_scaffold_24	66066269	28	30	0.9333333333333332	utr3p1	exon8	utr3p	+
PH02Gene36582	hic_scaffold_24	66066309	20	28	0.7142857142857143	utr3p1	exon8	utr3p	+
PH02Gene08891	hic_scaffold_21	1520086	37	64	0.578125	cds7	exon8	cds	+
PH02Gene08891	hic_scaffold_21	1520315	23	66	0.3484848484848485	utr3p1	exon9	utr3p	+
PH02Gene08891	hic_scaffold_21	1520356	27	66	0.4090909090909091	utr3p1	exon9	utr3p	+
PH02Gene08891	hic_scaffold_21	1520515	36	66	0.5454545454545454	utr3p1	exon9	utr3p	+
PH02Gene08891	hic_scaffold_21	1520543	47	66	0.7121212121212122	utr3p1	exon9	utr3p	+
PH02Gene09228	hic_scaffold_12	45511090	25	40	0.625	utr3p2	exon11	utr3p	-
PH02Gene09228	hic_scaffold_12	45511102	21	43	0.4883720930232558	utr3p2	exon11	utr3p	-
PH02Gene09228	hic_scaffold_12	45511124	40	47	0.851063829787234	utr3p2	exon11	utr3p	-
PH02Gene09228	hic_scaffold_12	45511265	38	61	0.6229508196721312	utr3p2	exon11	utr3p	-
PH02Gene09228	hic_scaffold_12	45512158	27	55	0.4909090909090909	cds9	exon9	cds	-
PH02Gene09228	hic_scaffold_12	45518092	21	37	0.5675675675675675	cds3	exon3	cds	-
PH02Gene09228	hic_scaffold_12	45518100	32	37	0.8648648648648649	cds3	exon3	cds	-
PH02Gene09228	hic_scaffold_12	45518398	21	34	0.6176470588235294	cds2	exon2	cds	-
PH02Gene09228	hic_scaffold_12	45518458	23	34	0.6764705882352942	cds2	exon2	cds	-
PH02Gene06701	hic_scaffold_21	9700403	43	172	0.25	utr5p1	exon1	utr5p	+
PH02Gene06701	hic_scaffold_21	9700409	28	173	0.1618497109826589	utr5p1	exon1	utr5p	+
PH02Gene06701	hic_scaffold_21	9700481	27	182	0.1483516483516483	cds1	exon1	cds	+
PH02Gene06701	hic_scaffold_21	9703413	28	199	0.1407035175879397	cds5	exon5	cds	+
PH02Gene06701	hic_scaffold_21	9703431	27	199	0.135678391959799	cds5	exon5	cds	+
PH02Gene06701	hic_scaffold_21	9703447	31	199	0.1557788944723618	cds5	exon5	cds	+
PH02Gene06701	hic_scaffold_21	9703573	46	200	0.23	utr3p1	exon5	utr3p	+
PH02Gene06701	hic_scaffold_21	9703618	168	201	0.835820895522388	utr3p1	exon5	utr3p	+
PH02Gene03050	hic_scaffold_3	19926909	26	50	0.52	utr3p1	exon5	utr3p	+
PH02Gene05275	hic_scaffold_6	21004745	73	79	0.9240506329113924	utr3p1	exon7	utr3p	-
PH02Gene05275	hic_scaffold_6	21004818	28	78	0.358974358974359	utr3p1	exon7	utr3p	-
PH02Gene05275	hic_scaffold_6	21004895	32	78	0.4102564102564102	utr3p1	exon7	utr3p	-
PH02Gene05275	hic_scaffold_6	21004907	32	78	0.4102564102564102	utr3p1	exon7	utr3p	-
PH02Gene05275	hic_scaffold_6	21004915	31	77	0.4025974025974026	utr3p1	exon7	utr3p	-
PH02Gene05275	hic_scaffold_6	21005005	28	77	0.3636363636363636	utr3p1	exon7	utr3p	-
PH02Gene40810	hic_scaffold_18	39515378	74	141	0.524822695035461	utr3p1	exon5	utr3p	-
PH02Gene40810	hic_scaffold_18	39515402	90	143	0.6293706293706294	utr3p1	exon5	utr3p	-
PH02Gene40810	hic_scaffold_18	39515467	97	143	0.6783216783216783	utr3p1	exon5	utr3p	-
PH02Gene40810	hic_scaffold_18	39515509	75	143	0.5244755244755245	utr3p1	exon5	utr3p	-
PH02Gene40810	hic_scaffold_18	39515741	26	135	0.1925925925925926	cds5	exon5	cds	-
PH02Gene40810	hic_scaffold_18	39516112	48	133	0.3609022556390977	cds4	exon4	cds	-
PH02Gene40810	hic_scaffold_18	39516244	25	131	0.1908396946564885	cds4	exon4	cds	-
PH02Gene40810	hic_scaffold_18	39518887	64	129	0.4961240310077519	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519089	35	125	0.28	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519181	21	123	0.1707317073170731	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519340	38	120	0.3166666666666666	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519477	86	114	0.7543859649122807	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519601	29	108	0.2685185185185185	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519605	24	108	0.2222222222222222	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39519763	41	106	0.3867924528301887	cds3	exon3	cds	-
PH02Gene40810	hic_scaffold_18	39521003	76	100	0.76	cds1	exon1	cds	-
PH02Gene39577	hic_scaffold_21	57684982	121	465	0.2602150537634408	utr3p1	exon5	utr3p	-
PH02Gene39577	hic_scaffold_21	57685645	49	441	0.1111111111111111	cds4	exon4	cds	-
PH02Gene39577	hic_scaffold_21	57685845	66	428	0.1542056074766355	cds3	exon3	cds	-
PH02Gene39577	hic_scaffold_21	57685999	135	417	0.3237410071942446	cds3	exon3	cds	-
PH02Gene39577	hic_scaffold_21	57686124	224	416	0.5384615384615384	cds2	exon2	cds	-
PH02Gene39577	hic_scaffold_21	57686169	125	411	0.3041362530413625	cds2	exon2	cds	-
PH02Gene39577	hic_scaffold_21	57686291	44	398	0.1105527638190954	cds2	exon2	cds	-
PH02Gene39577	hic_scaffold_21	57686300	22	398	0.0552763819095477	cds2	exon2	cds	-
PH02Gene39577	hic_scaffold_21	57686349	45	396	0.1136363636363636	cds2	exon2	cds	-
PH02Gene39577	hic_scaffold_21	57687169	49	392	0.125	cds1	exon1	cds	-
PH02Gene39577	hic_scaffold_21	57687187	20	391	0.0511508951406649	cds1	exon1	cds	-
PH02Gene39577	hic_scaffold_21	57687232	35	384	0.0911458333333333	cds1	exon1	cds	-
PH02Gene35553	hic_scaffold_19	16899110	131	305	0.4295081967213114	cds12	exon12	cds	-
PH02Gene35553	hic_scaffold_19	16899140	37	305	0.121311475409836	cds12	exon12	cds	-
PH02Gene35553	hic_scaffold_19	16899166	106	304	0.3486842105263157	cds12	exon12	cds	-
PH02Gene35553	hic_scaffold_19	16899342	90	302	0.2980132450331126	cds11	exon11	cds	-
PH02Gene35553	hic_scaffold_19	16899425	63	299	0.2107023411371237	cds10	exon10	cds	-
PH02Gene35553	hic_scaffold_19	16899545	221	289	0.7647058823529411	cds10	exon10	cds	-
PH02Gene35553	hic_scaffold_19	16903526	41	279	0.1469534050179211	cds8	exon8	cds	-
PH02Gene35553	hic_scaffold_19	16904199	78	269	0.2899628252788104	cds7	exon7	cds	-
PH02Gene35553	hic_scaffold_19	16904217	144	267	0.5393258426966292	cds7	exon7	cds	-
PH02Gene35553	hic_scaffold_19	16904271	47	265	0.1773584905660377	cds7	exon7	cds	-
PH02Gene35553	hic_scaffold_19	16913901	29	254	0.1141732283464567	cds2	exon2	cds	-
PH02Gene35553	hic_scaffold_19	16913917	32	253	0.1264822134387351	cds2	exon2	cds	-
PH02Gene35553	hic_scaffold_19	16914006	47	250	0.188	cds2	exon2	cds	-
PH02Gene35553	hic_scaffold_19	16914649	50	235	0.2127659574468085	cds1	exon1	cds	-
PH02Gene33242	hic_scaffold_9	64579317	28	42	0.6666666666666666	utr3p1	exon9	utr3p	+
PH02Gene33242	hic_scaffold_9	64579368	20	42	0.4761904761904761	utr3p1	exon9	utr3p	+
PH02Gene33242	hic_scaffold_9	64579433	25	41	0.6097560975609756	utr3p1	exon9	utr3p	+
PH02Gene10442	hic_scaffold_15	41663192	32	89	0.3595505617977528	cds2	exon2	cds	+
PH02Gene10442	hic_scaffold_15	41663622	23	103	0.2233009708737864	cds2	exon2	cds	+
PH02Gene10442	hic_scaffold_15	41663670	23	104	0.2211538461538461	cds2	exon2	cds	+
PH02Gene00747	hic_scaffold_16	31037080	28	31	0.9032258064516128	utr3p1	exon3	utr3p	-
PH02Gene27925	hic_scaffold_15	35098542	109	198	0.5505050505050505	utr3p1	exon5	utr3p	-
PH02Gene27925	hic_scaffold_15	35098697	37	202	0.1831683168316831	utr3p1	exon5	utr3p	-
PH02Gene27925	hic_scaffold_15	35098725	23	201	0.1144278606965174	cds5	exon5	cds	-
PH02Gene27925	hic_scaffold_15	35099875	84	196	0.4285714285714285	cds3	exon3	cds	-
PH02Gene27925	hic_scaffold_15	35099973	34	196	0.173469387755102	cds2	exon2	cds	-
PH02Gene27925	hic_scaffold_15	35100011	20	193	0.1036269430051813	cds2	exon2	cds	-
PH02Gene27925	hic_scaffold_15	35100059	32	191	0.1675392670157068	cds2	exon2	cds	-
PH02Gene27925	hic_scaffold_15	35100089	104	188	0.5531914893617021	cds2	exon2	cds	-
PH02Gene27925	hic_scaffold_15	35100137	73	184	0.3967391304347826	cds2	exon2	cds	-
PH02Gene27925	hic_scaffold_15	35104116	62	174	0.3563218390804598	utr5p1	exon1	utr5p	-
PH02Gene37903	hic_scaffold_13	82250016	33	46	0.717391304347826	cds1	exon1	cds	+
PH02Gene37903	hic_scaffold_13	82262828	20	50	0.4	cds5	exon5	cds	+
PH02Gene37903	hic_scaffold_13	82263437	33	53	0.6226415094339622	cds7	exon7	cds	+
PH02Gene37903	hic_scaffold_13	82266474	21	58	0.3620689655172414	cds11	exon11	cds	+
PH02Gene37903	hic_scaffold_13	82266706	43	62	0.6935483870967742	cds11	exon11	cds	+
PH02Gene37903	hic_scaffold_13	82266881	47	63	0.746031746031746	cds11	exon11	cds	+
PH02Gene37903	hic_scaffold_13	82267071	20	70	0.2857142857142857	cds11	exon11	cds	+
PH02Gene37903	hic_scaffold_13	82274390	33	75	0.44	cds13	exon13	cds	+
PH02Gene37903	hic_scaffold_13	82274593	28	75	0.3733333333333333	cds13	exon13	cds	+
PH02Gene37903	hic_scaffold_13	82275997	57	73	0.7808219178082192	utr3p2	exon14	utr3p	+
PH02Gene37903	hic_scaffold_13	82276021	64	73	0.8767123287671232	utr3p2	exon14	utr3p	+
PH02Gene37903	hic_scaffold_13	82276077	58	69	0.8405797101449275	utr3p2	exon14	utr3p	+
PH02Gene03742	hic_scaffold_14	65626111	160	299	0.5351170568561873	utr5p1	exon1	utr5p	+
PH02Gene03742	hic_scaffold_14	65626815	327	622	0.5257234726688103	cds1	exon2	cds	+
PH02Gene03742	hic_scaffold_14	65627649	101	640	0.1578125	cds2	exon3	cds	+
PH02Gene03742	hic_scaffold_14	65627701	23	652	0.0352760736196319	cds2	exon3	cds	+
PH02Gene03742	hic_scaffold_14	65627857	223	666	0.3348348348348348	cds3	exon4	cds	+
PH02Gene03742	hic_scaffold_14	65627874	148	669	0.2212257100149476	cds3	exon4	cds	+
PH02Gene03742	hic_scaffold_14	65628311	355	682	0.5205278592375366	cds4	exon5	cds	+
PH02Gene03742	hic_scaffold_14	65628315	44	682	0.064516129032258	cds4	exon5	cds	+
PH02Gene03742	hic_scaffold_14	65629311	20	406	0.0492610837438423	utr3p1	exon7	utr3p	+
PH02Gene47252	hic_scaffold_21	778779	20	66	0.303030303030303	utr3p1	exon2	utr3p	-
PH02Gene03774	hic_scaffold_3	85886663	20	55	0.3636363636363636	cds4	exon4	cds	+
PH02Gene37829	hic_scaffold_15	99423811	71	113	0.6283185840707964	cds1	exon1	cds	+
PH02Gene37829	hic_scaffold_15	99424510	21	109	0.1926605504587156	cds1	exon1	cds	+
PH02Gene16939	hic_scaffold_17	29970835	224	363	0.6170798898071626	utr3p1	exon11	utr3p	-
PH02Gene16939	hic_scaffold_17	29970870	111	427	0.2599531615925058	utr3p1	exon11	utr3p	-
PH02Gene16939	hic_scaffold_17	29970898	279	431	0.6473317865429234	utr3p1	exon11	utr3p	-
PH02Gene16939	hic_scaffold_17	29970909	250	430	0.5813953488372093	utr3p1	exon11	utr3p	-
PH02Gene16939	hic_scaffold_17	29970962	221	433	0.5103926096997691	utr3p1	exon11	utr3p	-
PH02Gene16939	hic_scaffold_17	29971509	22	420	0.0523809523809523	cds10	exon10	cds	-
PH02Gene16939	hic_scaffold_17	29971649	54	419	0.1288782816229117	cds9	exon9	cds	-
PH02Gene16939	hic_scaffold_17	29971922	167	416	0.4014423076923077	cds8	exon8	cds	-
PH02Gene16939	hic_scaffold_17	29972286	91	401	0.226932668329177	cds7	exon7	cds	-
PH02Gene16939	hic_scaffold_17	29972874	39	396	0.0984848484848484	cds6	exon6	cds	-
PH02Gene16939	hic_scaffold_17	29972904	75	393	0.1908396946564885	cds6	exon6	cds	-
PH02Gene16939	hic_scaffold_17	29974249	140	375	0.3733333333333333	cds3	exon3	cds	-
PH02Gene16939	hic_scaffold_17	29975778	103	368	0.2798913043478261	cds2	exon2	cds	-
PH02Gene44810	hic_scaffold_5	48042969	38	41	0.926829268292683	cds9	exon9	cds	-
PH02Gene42349	hic_scaffold_20	20816426	35	70	0.5	utr5p1	exon1	utr5p	+
PH02Gene42349	hic_scaffold_20	20817978	29	130	0.2230769230769231	cds2	exon2	cds	+
PH02Gene42349	hic_scaffold_20	20817994	52	132	0.3939393939393939	cds2	exon2	cds	+
PH02Gene42349	hic_scaffold_20	20818541	73	133	0.5488721804511278	cds3	exon3	cds	+
PH02Gene42349	hic_scaffold_20	20818977	40	142	0.2816901408450704	cds5	exon5	cds	+
PH02Gene42349	hic_scaffold_20	20820155	48	146	0.3287671232876712	cds7	exon7	cds	+
PH02Gene42349	hic_scaffold_20	20820181	77	144	0.5347222222222222	utr3p1	exon7	utr3p	+
PH02Gene42349	hic_scaffold_20	20820185	124	144	0.8611111111111112	utr3p1	exon7	utr3p	+
PH02Gene42349	hic_scaffold_20	20820283	73	76	0.9605263157894736	utr3p1	exon7	utr3p	+
PH02Gene49762	hic_scaffold_24	54323592	42	189	0.2222222222222222	cds4	exon4	cds	+
PH02Gene49762	hic_scaffold_24	54324078	66	196	0.336734693877551	cds7	exon7	cds	+
PH02Gene49762	hic_scaffold_24	54324101	75	196	0.3826530612244898	cds7	exon7	cds	+
PH02Gene49762	hic_scaffold_24	54324536	27	200	0.135	cds8	exon8	cds	+
PH02Gene49762	hic_scaffold_24	54326634	93	211	0.4407582938388625	cds9	exon9	cds	+
PH02Gene49762	hic_scaffold_24	54328063	83	226	0.3672566371681416	cds12	exon12	cds	+
PH02Gene49762	hic_scaffold_24	54328131	20	227	0.0881057268722467	cds12	exon12	cds	+
PH02Gene49762	hic_scaffold_24	54328337	58	231	0.2510822510822511	cds13	exon13	cds	+
PH02Gene49762	hic_scaffold_24	54329237	127	234	0.5427350427350427	cds15	exon15	cds	+
PH02Gene47980	hic_scaffold_6	5189123	97	383	0.2532637075718015	cds2	exon2	cds	-
PH02Gene47980	hic_scaffold_6	5189181	230	377	0.610079575596817	cds2	exon2	cds	-
PH02Gene47980	hic_scaffold_6	5189199	61	376	0.1622340425531915	cds2	exon2	cds	-
PH02Gene47980	hic_scaffold_6	5190219	125	374	0.3342245989304813	cds1	exon1	cds	-
PH02Gene47980	hic_scaffold_6	5190330	58	362	0.1602209944751381	cds1	exon1	cds	-
